iter	Passed	Remaining
13537	488169	3117748
13538	488213	3117764
13539	488272	3117878
13540	488311	3117859
13541	488378	3118018
13542	488416	3117995
13543	488488	3118191
13544	488542	3118269
13545	488620	3118497
13546	488672	3118563
13547	488746	3118770
13548	488803	3118871
13549	488945	3119506
13550	489025	3119750
13551	489120	3120092
13552	489190	3120275
13553	489251	3120395
13554	489298	3120426
13555	489357	3120539
13556	489402	3120557
13557	489467	3120704
13558	489513	3120735
13559	489576	3120868
13560	489612	3120830
13561	489665	3120902
13562	489696	3120836
13563	489749	3120904
13564	489784	3120863
13565	489831	3120896
13566	489863	3120834
13567	489912	3120881
13568	489952	3120869
13569	490006	3120947
13570	490046	3120933
13571	490097	3120994
13572	490140	3121002
13573	490205	3121150
13574	490250	3121172
13575	490300	3121221
13576	490341	3121216
13577	490387	3121245
13578	490419	3121183
13579	490468	3121229
13580	490506	3121203
13581	490556	3121254
13582	490606	3121309
13583	490661	3121395
13584	490711	3121444
13585	490776	3121593
13586	490820	3121608
13587	490894	3121812
13588	490932	3121784
13589	490985	3121855
13590	491023	3121836
13591	491083	3121947
13592	491120	3121920
13593	491173	3121990
13594	491206	3121932
13595	491255	3121979
13596	491288	3121923
13597	491343	3122006
13598	491392	3122053
13599	491462	3122233
13600	491511	3122278
13601	491569	3122379
13602	491607	3122356
13603	491664	3122450
13604	491702	3122426
13605	491751	3122473
13606	491788	3122439
13607	491844	3122531
13608	491881	3122501
13609	491932	3122563
13610	491965	3122502
13611	492013	3122543
13612	492046	3122484
13613	492105	3122594
13614	492136	3122529
13615	492181	3122549
13616	492212	3122480
13617	492258	3122506
13618	492289	3122438
13619	492337	3122474
13620	492370	3122416
13621	492422	3122483
13622	492461	3122467
13623	492512	3122524
13624	492541	3122441
13625	492592	3122498
13626	492625	3122445
13627	492684	3122551
13628	492729	3122569
13629	492805	3122786
13630	492841	3122749
13631	492889	3122787
13632	492921	3122727
13633	492968	3122758
13634	493001	3122706
13635	493048	3122735
13636	493086	3122714
13637	493133	3122745
13638	493165	3122680
13639	493214	3122725
13640	493246	3122667
13641	493302	3122754
13642	493334	3122692
13643	493384	3122746
13644	493416	3122681
13645	493463	3122711
13646	493497	3122666
13647	493547	3122716
13648	493576	3122634
13649	493622	3122658
13650	493657	3122615
13651	493707	3122666
13652	493737	3122589
13653	493784	3122626
13654	493816	3122560
13655	493860	3122574
13656	493890	3122499
13657	493936	3122528
13658	493969	3122468
13659	494023	3122544
13660	494050	3122454
13661	494091	3122445
13662	494119	3122360
13663	494164	3122379
13664	494195	3122310
13665	494240	3122327
13666	494270	3122253
13667	494308	3122229
13668	494347	3122211
13669	494409	3122337
13670	494441	3122278
13671	494495	3122352
13672	494539	3122363
13673	494595	3122457
13674	494646	3122515
13675	494704	3122615
13676	494750	3122638
13677	494805	3122724
13678	494839	3122675
13679	494888	3122717
13680	494923	3122673
13681	494971	3122709
13682	495001	3122638
13683	495051	3122686
13684	495087	3122653
13685	495134	3122684
13686	495173	3122662
13687	495224	3122723
13688	495264	3122708
13689	495320	3122797
13690	495352	3122737
13691	495405	3122807
13692	495446	3122798
13693	495498	3122865
13694	495533	3122820
13695	495582	3122865
13696	495614	3122804
13697	495661	3122835
13698	495694	3122775
13699	495742	3122815
13700	495781	3122800
13701	495834	3122865
13702	495881	3122895
13703	495937	3122987
13704	495974	3122959
13705	496036	3123081
13706	496077	3123079
13707	496133	3123167
13708	496174	3123161
13709	496227	3123230
13710	496267	3123216
13711	496350	3123473
13712	496415	3123622
13713	496471	3123711
13714	496504	3123653
13715	496551	3123682
13716	496584	3123625
13717	496637	3123697
13718	496672	3123653
13719	496722	3123701
13720	496754	3123639
13721	496810	3123729
13722	496847	3123700
13723	496902	3123779
13724	496958	3123865
13725	497032	3124072
13726	497076	3124081
13727	497123	3124113
13728	497159	3124077
13729	497220	3124194
13730	497266	3124220
13731	497330	3124357
13732	497364	3124311
13733	497420	3124396
13734	497456	3124357
13735	497513	3124455
13736	497559	3124478
13737	497663	3124866
13738	497711	3124907
13739	497762	3124965
13740	497791	3124881
13741	497839	3124917
13742	497871	3124858
13743	497922	3124910
13744	497951	3124831
13745	497997	3124856
13746	498033	3124819
13747	498083	3124870
13748	498119	3124830
13749	498168	3124875
13750	498202	3124825
13751	498264	3124951
13752	498324	3125061
13753	498391	3125222
13754	498433	3125217
13755	498484	3125275
13756	498525	3125267
13757	498577	3125330
13758	498620	3125336
13759	498687	3125494
13760	498771	3125760
13761	498858	3126039
13762	498924	3126187
13763	498981	3126280
13764	499015	3126230
13765	499063	3126271
13766	499098	3126225
13767	499153	3126304
13768	499190	3126278
13769	499243	3126345
13770	499281	3126317
13771	499329	3126354
13772	499367	3126328
13773	499418	3126386
13774	499456	3126362
13775	499567	3126794
13776	499637	3126969
13777	499710	3127161
13778	499753	3127168
13779	499808	3127250
13780	499847	3127226
13781	499901	3127306
13782	499936	3127262
13783	499994	3127360
13784	500029	3127313
13785	500087	3127415
13786	500123	3127377
13787	500185	3127501
13788	500230	3127520
13789	500288	3127620
13790	500333	3127636
13791	500387	3127712
13792	500427	3127698
13793	500477	3127751
13794	500512	3127703
13795	500569	3127798
13796	500605	3127761
13797	500657	3127821
13798	500697	3127806
13799	500751	3127879
13800	500786	3127836
13801	500835	3127881
13802	500875	3127868
13803	500925	3127916
13804	500972	3127951
13805	501045	3128140
13806	501101	3128228
13807	501180	3128457
13808	501226	3128479
13809	501292	3128633
13810	501340	3128668
13811	501383	3128672
13812	501410	3128582
13813	501451	3128572
13814	501479	3128484
13815	501522	3128491
13816	501559	3128455
13817	501619	3128572
13818	501661	3128567
13819	501720	3128675
13820	501763	3128681
13821	501809	3128706
13822	501842	3128643
13823	501893	3128703
13824	501931	3128674
13825	501984	3128746
13826	502017	3128689
13827	502068	3128740
13828	502103	3128694
13829	502150	3128725
13830	502182	3128663
13831	502229	3128693
13832	502262	3128635
13833	502309	3128665
13834	502341	3128605
13835	502389	3128641
13836	502428	3128620
13837	502485	3128713
13838	502522	3128680
13839	502577	3128763
13840	502610	3128707
13841	502660	3128756
13842	502692	3128692
13843	502739	3128719
13844	502774	3128680
13845	502821	3128707
13846	502852	3128638
13847	502897	3128656
13848	502933	3128618
13849	502979	3128643
13850	503020	3128636
13851	503078	3128735
13852	503115	3128700
13853	503162	3128733
13854	503189	3128639
13855	503235	3128659
13856	503269	3128607
13857	503319	3128661
13858	503353	3128608
13859	503403	3128658
13860	503434	3128587
13861	503486	3128650
13862	503518	3128587
13863	503561	3128591
13864	503591	3128514
13865	503637	3128536
13866	503668	3128467
13867	503716	3128508
13868	503747	3128434
13869	503794	3128467
13870	503845	3128523
13871	503895	3128567
13872	503926	3128499
13873	503973	3128529
13874	504009	3128491
13875	504062	3128559
13876	504110	3128593
13877	504169	3128701
13878	504206	3128666
13879	504256	3128712
13880	504298	3128711
13881	504348	3128765
13882	504387	3128742
13883	504441	3128819
13884	504477	3128779
13885	504523	3128804
13886	504551	3128714
13887	504598	3128744
13888	504629	3128676
13889	504676	3128702
13890	504713	3128668
13891	504759	3128697
13892	504790	3128627
13893	504837	3128652
13894	504865	3128567
13895	504913	3128604
13896	504941	3128516
13897	504988	3128542
13898	505024	3128505
13899	505069	3128521
13900	505097	3128434
13901	505149	3128498
13902	505184	3128454
13903	505237	3128521
13904	505275	3128494
13905	505326	3128549
13906	505357	3128479
13907	505404	3128506
13908	505433	3128424
13909	505481	3128460
13910	505513	3128397
13911	505560	3128426
13912	505592	3128362
13913	505638	3128387
13914	505671	3128329
13915	505720	3128371
13916	505751	3128304
13917	505798	3128333
13918	505829	3128266
13919	505875	3128285
13920	505904	3128208
13921	505975	3128383
13922	506010	3128340
13923	506066	3128426
13924	506105	3128402
13925	506150	3128423
13926	506184	3128373
13927	506237	3128439
13928	506269	3128374
13929	506317	3128407
13930	506356	3128390
13931	506404	3128423
13932	506438	3128372
13933	506485	3128403
13934	506515	3128327
13935	506558	3128331
13936	506591	3128275
13937	506641	3128324
13938	506677	3128287
13939	506728	3128339
13940	506760	3128279
13941	506807	3128308
13942	506839	3128241
13943	506885	3128267
13944	506918	3128211
13945	506968	3128254
13946	506999	3128188
13947	507042	3128194
13948	507071	3128110
13949	507115	3128123
13950	507144	3128038
13951	507186	3128037
13952	507214	3127948
13953	507254	3127935
13954	507279	3127829
13955	507319	3127816
13956	507350	3127746
13957	507392	3127744
13958	507418	3127642
13959	507460	3127646
13960	507495	3127597
13961	507542	3127627
13962	507572	3127549
13963	507624	3127610
13964	507663	3127594
13965	507712	3127633
13966	507747	3127592
13967	507796	3127627
13968	507833	3127600
13969	507879	3127624
13970	507912	3127567
13971	507960	3127597
13972	507990	3127523
13973	508030	3127510
13974	508059	3127427
13975	508104	3127447
13976	508135	3127375
13977	508181	3127399
13978	508213	3127337
13979	508263	3127383
13980	508300	3127354
13981	508345	3127369
13982	508376	3127296
13983	508421	3127313
13984	508460	3127298
13985	508503	3127302
13986	508532	3127220
13987	508574	3127216
13988	508604	3127139
13989	508647	3127143
13990	508678	3127075
13991	508720	3127073
13992	508749	3126992
13993	508789	3126978
13994	508818	3126898
13995	508860	3126896
13996	508891	3126825
13997	508935	3126838
13998	508964	3126758
13999	509009	3126774
14000	509039	3126699
14001	509083	3126708
14002	509113	3126629
14003	509157	3126643
14004	509184	3126550
14005	509230	3126569
14006	509258	3126481
14007	509301	3126489
14008	509331	3126413
14009	509378	3126443
14010	509408	3126368
14011	509456	3126401
14012	509490	3126350
14013	509534	3126359
14014	509563	3126282
14015	509609	3126300
14016	509639	3126228
14017	509681	3126227
14018	509710	3126144
14019	509752	3126143
14020	509781	3126060
14021	509825	3126069
14022	509854	3125991
14023	509896	3125988
14024	509924	3125901
14025	509964	3125888
14026	509990	3125789
14027	510031	3125777
14028	510059	3125692
14029	510102	3125695
14030	510128	3125598
14031	510169	3125586
14032	510200	3125521
14033	510244	3125531
14034	510277	3125469
14035	510320	3125475
14036	510350	3125403
14037	510395	3125419
14038	510428	3125360
14039	510474	3125381
14040	510502	3125293
14041	510544	3125295
14042	510575	3125225
14043	510616	3125217
14044	510646	3125140
14045	510688	3125141
14046	510719	3125072
14047	510762	3125077
14048	510792	3124999
14049	510840	3125032
14050	510871	3124966
14051	510916	3124981
14052	510947	3124914
14053	510993	3124937
14054	511023	3124861
14055	511069	3124881
14056	511093	3124773
14057	511135	3124772
14058	511167	3124703
14059	511210	3124708
14060	511240	3124636
14061	511285	3124650
14062	511312	3124555
14063	511352	3124543
14064	511382	3124469
14065	511423	3124457
14066	511452	3124377
14067	511501	3124421
14068	511535	3124372
14069	511585	3124418
14070	511624	3124399
14071	511676	3124454
14072	511706	3124381
14073	511758	3124438
14074	511789	3124368
14075	511833	3124382
14076	511864	3124310
14077	511907	3124316
14078	511936	3124235
14079	511980	3124247
14080	512008	3124157
14081	512051	3124161
14082	512084	3124101
14083	512128	3124112
14084	512160	3124051
14085	512207	3124079
14086	512236	3124001
14087	512284	3124034
14088	512324	3124021
14089	512371	3124046
14090	512402	3123980
14091	512449	3124007
14092	512481	3123942
14093	512524	3123945
14094	512552	3123858
14095	512598	3123882
14096	512631	3123825
14097	512677	3123846
14098	512707	3123776
14099	512751	3123782
14100	512777	3123682
14101	512818	3123673
14102	512846	3123587
14103	512890	3123601
14104	512920	3123523
14105	512963	3123530
14106	512991	3123443
14107	513038	3123468
14108	513068	3123393
14109	513112	3123405
14110	513158	3123427
14111	513212	3123497
14112	513247	3123451
14113	513291	3123462
14114	513326	3123420
14115	513368	3123417
14116	513398	3123338
14117	513444	3123363
14118	513481	3123329
14119	513528	3123356
14120	513559	3123292
14121	513609	3123336
14122	513641	3123276
14123	513689	3123304
14124	513719	3123230
14125	513752	3123174
14126	513784	3123115
14127	513828	3123124
14128	513857	3123042
14129	513905	3123078
14130	513937	3123012
14131	513983	3123036
14132	514019	3122994
14133	514065	3123020
14134	514095	3122943
14135	514136	3122938
14136	514169	3122877
14137	514213	3122886
14138	514239	3122790
14139	514282	3122791
14140	514314	3122728
14141	514358	3122741
14142	514389	3122671
14143	514435	3122693
14144	514465	3122617
14145	514512	3122643
14146	514541	3122564
14147	514585	3122578
14148	514619	3122525
14149	514662	3122528
14150	514694	3122463
14151	514744	3122511
14152	514774	3122438
14153	514819	3122453
14154	514854	3122405
14155	514900	3122428
14156	514930	3122355
14157	514975	3122370
14158	515010	3122326
14159	515069	3122429
14160	515111	3122421
14161	515158	3122455
14162	515188	3122377
14163	515232	3122385
14164	515262	3122311
14165	515304	3122310
14166	515332	3122221
14167	515378	3122243
14168	515408	3122170
14169	515467	3122273
14170	515504	3122239
14171	515544	3122222
14172	515572	3122136
14173	515617	3122149
14174	515648	3122084
14175	515695	3122111
14176	515733	3122084
14177	515789	3122169
14178	515830	3122155
14179	515887	3122248
14180	515921	3122194
14181	515966	3122213
14182	516000	3122159
14183	516044	3122172
14184	516081	3122136
14185	516127	3122160
14186	516162	3122113
14187	516214	3122172
14188	516250	3122132
14189	516303	3122197
14190	516337	3122145
14191	516384	3122176
14192	516415	3122106
14193	516469	3122178
14194	516512	3122182
14195	516567	3122257
14196	516601	3122205
14197	516647	3122227
14198	516679	3122162
14199	516769	3122449
14200	516827	3122543
14201	516878	3122595
14202	516910	3122534
14203	516954	3122546
14204	516989	3122498
14205	517055	3122642
14206	517100	3122655
14207	517159	3122760
14208	517196	3122725
14209	517252	3122804
14210	517286	3122757
14211	517340	3122826
14212	517380	3122808
14213	517431	3122864
14214	517471	3122848
14215	517523	3122907
14216	517564	3122896
14217	517614	3122945
14218	517649	3122895
14219	517701	3122955
14220	517737	3122918
14221	517797	3123023
14222	517831	3122974
14223	517879	3123004
14224	517926	3123032
14225	517977	3123084
14226	518020	3123086
14227	518070	3123134
14228	518102	3123073
14229	518144	3123070
14230	518172	3122980
14231	518219	3123007
14232	518249	3122932
14233	518291	3122929
14234	518322	3122858
14235	518369	3122891
14236	518403	3122835
14237	518450	3122862
14238	518484	3122813
14239	518538	3122881
14240	518578	3122867
14241	518628	3122916
14242	518659	3122843
14243	518710	3122893
14244	518747	3122865
14245	518794	3122887
14246	518826	3122827
14247	518884	3122922
14248	518924	3122909
14249	518983	3123006
14250	519023	3122993
14251	519081	3123085
14252	519122	3123074
14253	519181	3123172
14254	519221	3123157
14255	519270	3123197
14256	519303	3123140
14257	519352	3123178
14258	519387	3123134
14259	519436	3123178
14260	519472	3123138
14261	519528	3123215
14262	519565	3123184
14263	519620	3123261
14264	519662	3123257
14265	519715	3123321
14266	519749	3123269
14267	519799	3123312
14268	519833	3123262
14269	519883	3123305
14270	519916	3123251
14271	519965	3123292
14272	520003	3123261
14273	520056	3123327
14274	520094	3123301
14275	520137	3123302
14276	520165	3123212
14277	520209	3123225
14278	520239	3123148
14279	520287	3123181
14280	520318	3123115
14281	520362	3123121
14282	520393	3123054
14283	520439	3123072
14284	520469	3123002
14285	520514	3123015
14286	520545	3122947
14287	520591	3122965
14288	520622	3122898
14289	520668	3122917
14290	520696	3122829
14291	520741	3122843
14292	520770	3122763
14293	520811	3122757
14294	520838	3122663
14295	520880	3122659
14296	520907	3122569
14297	520949	3122560
14298	520973	3122451
14299	521024	3122501
14300	521053	3122424
14301	521102	3122461
14302	521132	3122388
14303	521179	3122411
14304	521209	3122337
14305	521252	3122343
14306	521282	3122264
14307	521326	3122277
14308	521357	3122206
14309	521401	3122213
14310	521434	3122154
14311	521479	3122172
14312	521509	3122095
14313	521555	3122119
14314	521585	3122042
14315	521627	3122040
14316	521660	3121982
14317	521701	3121975
14318	521734	3121919
14319	521777	3121922
14320	521808	3121848
14321	521851	3121853
14322	521881	3121777
14323	521926	3121791
14324	521958	3121729
14325	522003	3121744
14326	522034	3121674
14327	522078	3121686
14328	522116	3121655
14329	522162	3121679
14330	522189	3121585
14331	522231	3121582
14332	522264	3121524
14333	522311	3121551
14334	522338	3121462
14335	522385	3121484
14336	522418	3121428
14337	522468	3121471
14338	522500	3121409
14339	522544	3121418
14340	522576	3121355
14341	522619	3121362
14342	522651	3121297
14343	522695	3121307
14344	522724	3121223
14345	522768	3121231
14346	522802	3121183
14347	522854	3121237
14348	522888	3121186
14349	522937	3121227
14350	522969	3121161
14351	523014	3121177
14352	523044	3121104
14353	523089	3121115
14354	523120	3121047
14355	523162	3121043
14356	523196	3120993
14357	523241	3121008
14358	523274	3120954
14359	523325	3121002
14360	523356	3120935
14361	523399	3120937
14362	523429	3120861
14363	523471	3120859
14364	523500	3120778
14365	523548	3120807
14366	523579	3120739
14367	523622	3120745
14368	523646	3120634
14369	523687	3120621
14370	523712	3120521
14371	523757	3120533
14372	523785	3120447
14373	523828	3120448
14374	523858	3120373
14375	523901	3120377
14376	523929	3120289
14377	523974	3120305
14378	524005	3120233
14379	524046	3120229
14380	524076	3120151
14381	524121	3120168
14382	524152	3120095
14383	524196	3120107
14384	524228	3120044
14385	524272	3120049
14386	524302	3119974
14387	524347	3119993
14388	524377	3119917
14389	524422	3119933
14390	524453	3119864
14391	524495	3119861
14392	524523	3119770
14393	524565	3119771
14394	524598	3119710
14395	524644	3119732
14396	524677	3119672
14397	524719	3119674
14398	524747	3119585
14399	524789	3119584
14400	524818	3119501
14401	524861	3119504
14402	524889	3119418
14403	524932	3119420
14404	524958	3119322
14405	525003	3119337
14406	525032	3119256
14407	525075	3119257
14408	525105	3119185
14409	525167	3119299
14410	525212	3119312
14411	525272	3119417
14412	525311	3119394
14413	525367	3119474
14414	525411	3119483
14415	525471	3119584
14416	525506	3119541
14417	525551	3119557
14418	525582	3119484
14419	525628	3119504
14420	525660	3119441
14421	525705	3119458
14422	525737	3119394
14423	525788	3119443
14424	525820	3119380
14425	525865	3119398
14426	525895	3119322
14427	525943	3119355
14428	525977	3119304
14429	526025	3119336
14430	526058	3119277
14431	526100	3119274
14432	526128	3119186
14433	526170	3119181
14434	526198	3119100
14435	526240	3119091
14436	526269	3119014
14437	526312	3119013
14438	526340	3118926
14439	526383	3118929
14440	526412	3118852
14441	526457	3118865
14442	526487	3118789
14443	526530	3118794
14444	526560	3118716
14445	526602	3118712
14446	526632	3118639
14447	526675	3118644
14448	526707	3118580
14449	526752	3118590
14450	526782	3118516
14451	526826	3118528
14452	526858	3118465
14453	526909	3118516
14454	526943	3118462
14455	526990	3118488
14456	527021	3118418
14457	527067	3118442
14458	527098	3118370
14459	527141	3118375
14460	527170	3118292
14461	527213	3118296
14462	527245	3118230
14463	527289	3118243
14464	527316	3118147
14465	527359	3118148
14466	527391	3118086
14467	527434	3118089
14468	527462	3118002
14469	527503	3117993
14470	527531	3117904
14471	527572	3117900
14472	527600	3117810
14473	527643	3117816
14474	527674	3117743
14475	527714	3117730
14476	527742	3117640
14477	527786	3117652
14478	527817	3117580
14479	527861	3117593
14480	527894	3117531
14481	527938	3117543
14482	527968	3117469
14483	528013	3117484
14484	528041	3117395
14485	528082	3117383
14486	528110	3117298
14487	528154	3117304
14488	528183	3117225
14489	528228	3117241
14490	528259	3117170
14491	528303	3117179
14492	528335	3117115
14493	528380	3117132
14494	528410	3117054
14495	528450	3117041
14496	528478	3116955
14497	528521	3116957
14498	528553	3116893
14499	528597	3116905
14500	528626	3116822
14501	528668	3116815
14502	528696	3116729
14503	528741	3116743
14504	528774	3116687
14505	528818	3116696
14506	528849	3116626
14507	528893	3116633
14508	528931	3116610
14509	528972	3116597
14510	528999	3116508
14511	529041	3116502
14512	529071	3116429
14513	529115	3116435
14514	529145	3116363
14515	529190	3116373
14516	529220	3116304
14517	529265	3116313
14518	529298	3116258
14519	529340	3116253
14520	529367	3116163
14521	529410	3116164
14522	529440	3116091
14523	529487	3116116
14524	529517	3116043
14525	529561	3116052
14526	529592	3115983
14527	529645	3116039
14528	529674	3115959
14529	529719	3115972
14530	529750	3115907
14531	529794	3115916
14532	529827	3115857
14533	529871	3115867
14534	529901	3115790
14535	529947	3115809
14536	529978	3115742
14537	530024	3115762
14538	530053	3115682
14539	530094	3115671
14540	530120	3115575
14541	530161	3115562
14542	530190	3115485
14543	530231	3115476
14544	530261	3115397
14545	530301	3115386
14546	530329	3115298
14547	530373	3115303
14548	530403	3115230
14549	530443	3115217
14550	530473	3115144
14551	530517	3115148
14552	530549	3115084
14553	530601	3115139
14554	530632	3115074
14555	530682	3115118
14556	530713	3115049
14557	530760	3115072
14558	530791	3115004
14559	530835	3115010
14560	530867	3114947
14561	530911	3114958
14562	530942	3114890
14563	530983	3114882
14564	531013	3114802
14565	531057	3114814
14566	531087	3114738
14567	531143	3114814
14568	531172	3114738
14569	531214	3114731
14570	531246	3114667
14571	531287	3114662
14572	531317	3114586
14573	531361	3114594
14574	531391	3114521
14575	531436	3114530
14576	531467	3114462
14577	531509	3114463
14578	531539	3114386
14579	531579	3114371
14580	531609	3114294
14581	531649	3114282
14582	531677	3114193
14583	531714	3114160
14584	531740	3114064
14585	531776	3114021
14586	531799	3113907
14587	531834	3113861
14588	531862	3113780
14589	531908	3113797
14590	531938	3113722
14591	531979	3113715
14592	532014	3113666
14593	532065	3113718
14594	532099	3113669
14595	532147	3113697
14596	532174	3113603
14597	532218	3113610
14598	532249	3113545
14599	532293	3113553
14600	532324	3113486
14601	532366	3113479
14602	532400	3113430
14603	532447	3113455
14604	532478	3113383
14605	532527	3113419
14606	532557	3113347
14607	532602	3113359
14608	532630	3113277
14609	532672	3113272
14610	532705	3113216
14611	532746	3113204
14612	532774	3113117
14613	532815	3113108
14614	532841	3113012
14615	532881	3112998
14616	532908	3112904
14617	532949	3112895
14618	532979	3112822
14619	533019	3112803
14620	533046	3112714
14621	533086	3112700
14622	533112	3112598
14623	533153	3112587
14624	533183	3112515
14625	533226	3112516
14626	533256	3112440
14627	533299	3112445
14628	533326	3112354
14629	533367	3112341
14630	533397	3112268
14631	533441	3112276
14632	533471	3112203
14633	533516	3112215
14634	533547	3112148
14635	533591	3112155
14636	533622	3112087
14637	533663	3112077
14638	533694	3112006
14639	533735	3111996
14640	533764	3111919
14641	533808	3111926
14642	533837	3111848
14643	533882	3111862
14644	533913	3111790
14645	533955	3111785
14646	533982	3111697
14647	534024	3111693
14648	534053	3111612
14649	534096	3111614
14650	534125	3111531
14651	534164	3111513
14652	534190	3111415
14653	534233	3111415
14654	534267	3111362
14655	534308	3111354
14656	534334	3111259
14657	534374	3111244
14658	534404	3111166
14659	534447	3111169
14660	534476	3111090
14661	534518	3111085
14662	534545	3110995
14663	534590	3111009
14664	534620	3110930
14665	534664	3110938
14666	534694	3110868
14667	534736	3110865
14668	534767	3110795
14669	534811	3110802
14670	534846	3110759
14671	534895	3110791
14672	534923	3110709
14673	534967	3110715
14674	534998	3110647
14675	535043	3110662
14676	535074	3110592
14677	535119	3110605
14678	535148	3110524
14679	535193	3110540
14680	535227	3110485
14681	535275	3110518
14682	535304	3110439
14683	535347	3110442
14684	535375	3110354
14685	535425	3110399
14686	535459	3110346
14687	535508	3110380
14688	535539	3110317
14689	535585	3110334
14690	535623	3110305
14691	535671	3110338
14692	535707	3110294
14693	535752	3110311
14694	535788	3110272
14695	535840	3110324
14696	535876	3110283
14697	535934	3110376
14698	535978	3110382
14699	536038	3110483
14700	536084	3110499
14701	536139	3110573
14702	536173	3110523
14703	536216	3110519
14704	536244	3110436
14705	536289	3110447
14706	536320	3110380
14707	536365	3110396
14708	536396	3110327
14709	536442	3110343
14710	536472	3110273
14711	536518	3110288
14712	536549	3110223
14713	536593	3110226
14714	536621	3110141
14715	536666	3110158
14716	536700	3110106
14717	536740	3110089
14718	536768	3110006
14719	536815	3110031
14720	536851	3109990
14721	536898	3110013
14722	536929	3109945
14723	536971	3109943
14724	537000	3109862
14725	537059	3109956
14726	537105	3109972
14727	537150	3109987
14728	537191	3109979
14729	537241	3110020
14730	537273	3109957
14731	537318	3109971
14732	537350	3109905
14733	537397	3109930
14734	537427	3109855
14735	537473	3109879
14736	537507	3109823
14737	537555	3109856
14738	537588	3109800
14739	537634	3109817
14740	537664	3109746
14741	537710	3109762
14742	537743	3109705
14743	537791	3109735
14744	537820	3109657
14745	537879	3109751
14746	537911	3109686
14747	537958	3109714
14748	537988	3109641
14749	538033	3109648
14750	538063	3109579
14751	538109	3109596
14752	538140	3109529
14753	538186	3109547
14754	538221	3109499
14755	538265	3109509
14756	538297	3109443
14757	538341	3109453
14758	538372	3109382
14759	538415	3109383
14760	538445	3109313
14761	538493	3109342
14762	538522	3109263
14763	538565	3109265
14764	538598	3109205
14765	538644	3109225
14766	538678	3109177
14767	538724	3109194
14768	538754	3109116
14769	538797	3109119
14770	538829	3109055
14771	538876	3109082
14772	538905	3109002
14773	538950	3109018
14774	538982	3108954
14775	539026	3108959
14776	539057	3108893
14777	539096	3108872
14778	539129	3108812
14779	539172	3108815
14780	539202	3108738
14781	539247	3108750
14782	539277	3108679
14783	539323	3108698
14784	539354	3108631
14785	539403	3108664
14786	539432	3108587
14787	539476	3108593
14788	539507	3108523
14789	539550	3108528
14790	539578	3108441
14791	539621	3108444
14792	539650	3108359
14793	539697	3108384
14794	539731	3108336
14795	539775	3108343
14796	539806	3108272
14797	539853	3108295
14798	539886	3108242
14799	539940	3108306
14800	539968	3108219
14801	540008	3108205
14802	540035	3108114
14803	540076	3108101
14804	540102	3108007
14805	540165	3108123
14806	540195	3108049
14807	540233	3108022
14808	540262	3107943
14809	540313	3107988
14810	540350	3107952
14811	540414	3108078
14812	540449	3108029
14813	540507	3108117
14814	540540	3108061
14815	540587	3108084
14816	540627	3108068
14817	540689	3108181
14818	540726	3108146
14819	540781	3108216
14820	540817	3108176
14821	540894	3108374
14822	540942	3108405
14823	540994	3108454
14824	541040	3108473
14825	541094	3108538
14826	541138	3108544
14827	541196	3108629
14828	541239	3108629
14829	541306	3108770
14830	541349	3108773
14831	541408	3108862
14832	541451	3108863
14833	541506	3108932
14834	541562	3109010
14835	541617	3109079
14836	541661	3109086
14837	541720	3109180
14838	541757	3109147
14839	541818	3109246
14840	541851	3109192
14841	541903	3109244
14842	541939	3109207
14843	542010	3109366
14844	542058	3109398
14845	542122	3109515
14846	542154	3109453
14847	542215	3109561
14848	542266	3109607
14849	542331	3109735
14850	542377	3109748
14851	542429	3109805
14852	542486	3109885
14853	542570	3110116
14854	542616	3110135
14855	542681	3110264
14856	542730	3110299
14857	542791	3110402
14858	542829	3110373
14859	542892	3110486
14860	542925	3110431
14861	542972	3110454
14862	543011	3110435
14863	543084	3110604
14864	543133	3110640
14865	543199	3110772
14866	543247	3110799
14867	543314	3110939
14868	543349	3110891
14869	543403	3110959
14870	543452	3110990
14871	543512	3111091
14872	543557	3111101
14873	543644	3111352
14874	543689	3111365
14875	543746	3111444
14876	543788	3111438
14877	543856	3111582
14878	543899	3111584
14879	543962	3111701
14880	544009	3111720
14881	544078	3111870
14882	544119	3111858
14883	544177	3111947
14884	544244	3112083
14885	544310	3112217
14886	544357	3112236
14887	544438	3112458
14888	544486	3112483
14889	544541	3112553
14890	544581	3112535
14891	544633	3112589
14892	544673	3112569
14893	544729	3112646
14894	544768	3112620
14895	544821	3112679
14896	544859	3112652
14897	544908	3112684
14898	544943	3112642
14899	545001	3112725
14900	545033	3112662
14901	545080	3112689
14902	545108	3112602
14903	545157	3112633
14904	545188	3112566
14905	545230	3112563
14906	545262	3112497
14907	545310	3112528
14908	545341	3112459
14909	545389	3112485
14910	545422	3112432
14911	545476	3112491
14912	545514	3112462
14913	545565	3112510
14914	545601	3112469
14915	545663	3112580
14916	545696	3112522
14917	545752	3112595
14918	545789	3112562
14919	545842	3112621
14920	545885	3112616
14921	545931	3112637
14922	545967	3112598
14923	546017	3112638
14924	546054	3112601
14925	546112	3112689
14926	546147	3112643
14927	546199	3112691
14928	546233	3112643
14929	546289	3112713
14930	546326	3112680
14931	546377	3112727
14932	546408	3112660
14933	546456	3112685
14934	546508	3112736
