iter	RMSE
14113	0.3359971851
14114	0.3359971244
14115	0.335997091
14116	0.3359969437
14117	0.335996929
14118	0.3359969143
14119	0.335996907
14120	0.3359968968
14121	0.3359968296
14122	0.3359966826
14123	0.3359779372
14124	0.3359364615
14125	0.3359364458
14126	0.3359363122
14127	0.3359362468
14128	0.3359351643
14129	0.335926856
14130	0.3359268456
14131	0.3359268353
14132	0.3359268241
14133	0.3359267951
14134	0.3359267456
14135	0.3359265122
14136	0.3359253418
14137	0.3359253307
14138	0.335925303
14139	0.3359250027
14140	0.3359236296
14141	0.3359236149
14142	0.3359236047
14143	0.33592353
14144	0.3359235086
14145	0.3359214484
14146	0.335921109
14147	0.3359210813
14148	0.3359107955
14149	0.3359107852
14150	0.335910775
14151	0.3359105163
14152	0.3359105053
14153	0.3359101671
14154	0.3358735954
14155	0.3358735852
14156	0.3358735751
14157	0.3358735641
14158	0.3358735365
14159	0.3358735263
14160	0.3358732258
14161	0.3358732251
14162	0.3358728828
14163	0.3358721279
14164	0.335872117
14165	0.3358721061
14166	0.3358720784
14167	0.3358720684
14168	0.3358719764
14169	0.3358717304
14170	0.3358442218
14171	0.3358442109
14172	0.3358440912
14173	0.3358440833
14174	0.3358440733
14175	0.3358440633
14176	0.3358437661
14177	0.3358437385
14178	0.3358436642
14179	0.3358433292
14180	0.3358433086
14181	0.335843281
14182	0.3358431531
14183	0.335843132
14184	0.3358431045
14185	0.3358430376
14186	0.3358430171
14187	0.3358429972
14188	0.3358429814
14189	0.3358429322
14190	0.33583788
14191	0.3358378063
14192	0.3358377721
14193	0.3358377612
14194	0.3358377504
14195	0.3358377232
14196	0.3358376497
14197	0.3358376008
14198	0.335837552
14199	0.3358374889
14200	0.3358374746
14201	0.3358372334
14202	0.3358372263
14203	0.3358372155
14204	0.3358369043
14205	0.33583689
14206	0.3358368501
14207	0.3358368402
14208	0.3358368132
14209	0.3358367469
14210	0.3358367399
14211	0.335836707
14212	0.3358366676
14213	0.3358366605
14214	0.3358366498
14215	0.335824206
14216	0.3358241575
14217	0.3358240947
14218	0.3358196712
14219	0.3358196613
14220	0.3358195926
14221	0.3358195784
14222	0.3358195192
14223	0.3358195084
14224	0.3358194743
14225	0.3358194458
14226	0.335807839
14227	0.3358078291
14228	0.3358078192
14229	0.3358076141
14230	0.3358076034
14231	0.3358075607
14232	0.3358075509
14233	0.3358072502
14234	0.335807183
14235	0.3358071732
14236	0.3358071635
14237	0.3358071537
14238	0.335807144
14239	0.3358068295
14240	0.3358066095
14241	0.3358065999
14242	0.3358065902
14243	0.3358065625
14244	0.3358065557
14245	0.3358065289
14246	0.3358064632
14247	0.3358064536
14248	0.3358063881
14249	0.3358063814
14250	0.3358062235
14251	0.3358061581
14252	0.3358061351
14253	0.3358059865
14254	0.3358058721
14255	0.3358058625
14256	0.3358058057
14257	0.3358057428
14258	0.3358057333
14259	0.3358056961
14260	0.3358056897
14261	0.3358056786
14262	0.3358055141
14263	0.3358054462
14264	0.3358053048
14265	0.335805157
14266	0.3358051177
14267	0.3358051082
14268	0.3358050837
14269	0.3358050172
14270	0.3358050078
14271	0.3358049764
14272	0.3358049624
14273	0.335804953
14274	0.3358049013
14275	0.3358048336
14276	0.3358046317
14277	0.3358045087
14278	0.3358045011
14279	0.3358043334
14280	0.3358043241
14281	0.3358041768
14282	0.3358041658
14283	0.3358041565
14284	0.3358041425
14285	0.335803982
14286	0.3358039261
14287	0.3358017608
14288	0.3358017515
14289	0.3357996393
14290	0.3357996301
14291	0.3357996237
14292	0.3357996035
14293	0.3357995701
14294	0.3357995311
14295	0.3357994661
14296	0.3357994597
14297	0.3357994506
14298	0.3357994431
14299	0.3357993403
14300	0.3357993313
14301	0.3357963848
14302	0.3357963258
14303	0.3357962637
14304	0.3357955249
14305	0.3357954771
14306	0.3357954319
14307	0.3357953704
14308	0.3357953629
14309	0.335795324
14310	0.3357953177
14311	0.335795007
14312	0.3357950007
14313	0.33579471
14314	0.3357946797
14315	0.3357946734
14316	0.3357946633
14317	0.3357946522
14318	0.335794646
14319	0.3357945813
14320	0.3357945725
14321	0.3357944545
14322	0.3357944157
14323	0.335794354
14324	0.3357943439
14325	0.3357942781
14326	0.3357942136
14327	0.3357942036
14328	0.3357941288
14329	0.33579412
14330	0.3357938738
14331	0.3357938096
14332	0.3357937481
14333	0.3357936774
14334	0.3357936261
14335	0.33579362
14336	0.3357934542
14337	0.3357934442
14338	0.3357934355
14339	0.3357934091
14340	0.3357934018
14341	0.3357933471
14342	0.3357918319
14343	0.335791768
14344	0.335791758
14345	0.3357916942
14346	0.3357916396
14347	0.3357915008
14348	0.3357914921
14349	0.3357847528
14350	0.3357847371
14351	0.3357847272
14352	0.3357827864
14353	0.3357827765
14354	0.3357827116
14355	0.3357826614
14356	0.3357826416
14357	0.3357826146
14358	0.3357824578
14359	0.3357824513
14360	0.3357823878
14361	0.3357821428
14362	0.3357820844
14363	0.3357820345
14364	0.3357819804
14365	0.335781939
14366	0.3357790528
14367	0.3357781028
14368	0.3357780418
14369	0.3357780032
14370	0.3357779536
14371	0.3357778927
14372	0.3357778251
14373	0.3357777645
14374	0.3357775673
14375	0.3357774976
14376	0.335777444
14377	0.335777381
14378	0.3357772077
14379	0.3357772013
14380	0.3357760541
14381	0.3357760258
14382	0.3357758655
14383	0.3357758595
14384	0.3357758509
14385	0.3357758199
14386	0.3357758139
14387	0.335772677
14388	0.3357726116
14389	0.335772573
14390	0.3357725077
14391	0.3357724438
14392	0.3357723835
14393	0.3357722285
14394	0.3357721634
14395	0.3357721574
14396	0.3357720885
14397	0.3357720825
14398	0.335772074
14399	0.3357720149
14400	0.3357720064
14401	0.3357718615
14402	0.3357715608
14403	0.3357715293
14404	0.3357715028
14405	0.3357265581
14406	0.3357265496
14407	0.3357265411
14408	0.3357264792
14409	0.3357262766
14410	0.3357262179
14411	0.3357261512
14412	0.3357260922
14413	0.3357260862
14414	0.3357260668
14415	0.335726058
14416	0.3357260496
14417	0.3357260424
14418	0.3357260192
14419	0.3357258171
14420	0.3357258088
14421	0.3357258029
14422	0.3357256438
14423	0.3357256351
14424	0.3357256265
14425	0.3357254613
14426	0.3357253997
14427	0.3357253116
14428	0.3357252377
14429	0.3357252294
14430	0.3357252211
14431	0.3357251615
14432	0.3357249788
14433	0.3357137805
14434	0.33571374
14435	0.3357137318
14436	0.3357137222
14437	0.335713624
14438	0.3357136183
14439	0.3357136112
14440	0.3357136055
14441	0.3357135182
14442	0.3357133925
14443	0.3357133868
14444	0.3357132155
14445	0.3357131888
14446	0.335713171
14447	0.3357131629
14448	0.3357131572
14449	0.3357130983
14450	0.3357130329
14451	0.335712969
14452	0.3357127942
14453	0.3357127304
14454	0.3357126668
14455	0.3357125804
14456	0.3357125168
14457	0.3357125087
14458	0.3357125027
14459	0.3357124771
14460	0.3357124124
14461	0.3357124043
14462	0.3357123434
14463	0.3357007787
14464	0.3357007692
14465	0.335700644
14466	0.3357006174
14467	0.335700608
14468	0.3357006024
14469	0.3357005929
14470	0.3357005138
14471	0.3357003716
14472	0.3357002012
14473	0.3357001153
14474	0.3357000546
14475	0.3357000251
14476	0.3356998441
14477	0.3356998371
14478	0.3356997766
14479	0.3356952553
14480	0.3356952473
14481	0.3356952393
14482	0.3356952313
14483	0.3356951685
14484	0.3356951419
14485	0.3356950563
14486	0.3356949144
14487	0.3356948956
14488	0.3356948877
14489	0.3356948226
14490	0.3356948133
14491	0.3356946202
14492	0.3356945599
14493	0.335694552
14494	0.3356944879
14495	0.3356944801
14496	0.3356944722
14497	0.3356944441
14498	0.3356944363
14499	0.3356944275
14500	0.3356943626
14501	0.3356942059
14502	0.3356941966
14503	0.3356940276
14504	0.3356938646
14505	0.3356937237
14506	0.3356936975
14507	0.3356936897
14508	0.3356936283
14509	0.3356934792
14510	0.3356934193
14511	0.3356934101
14512	0.3356932105
14513	0.335693115
14514	0.3356931056
14515	0.3356930458
14516	0.3356930381
14517	0.3356929708
14518	0.3356929631
14519	0.335692954
14520	0.3356928934
14521	0.3356928364
14522	0.3356897277
14523	0.3356895557
14524	0.3356895465
14525	0.3356895374
14526	0.3356894765
14527	0.3356893689
14528	0.3356893636
14529	0.3356893034
14530	0.3356891246
14531	0.3356890653
14532	0.3356890562
14533	0.3356888849
14534	0.3356888772
14535	0.3356888705
14536	0.3356886792
14537	0.3356885846
14538	0.3356885741
14539	0.3356884121
14540	0.3356856205
14541	0.3356854299
14542	0.3356854246
14543	0.3356853984
14544	0.3356853378
14545	0.3356853116
14546	0.335685304
14547	0.3356852779
14548	0.3356852703
14549	0.3356852613
14550	0.3356852538
14551	0.3356852239
14552	0.33568519
14553	0.3356851639
14554	0.3356851573
14555	0.3356850199
14556	0.3356849595
14557	0.3356849036
14558	0.3356848697
14559	0.3356847327
14560	0.3356846725
14561	0.3356845892
14562	0.3356845291
14563	0.3356845216
14564	0.3356844965
14565	0.3356814102
14566	0.3356812206
14567	0.3356811751
14568	0.3356811699
14569	0.33568116
14570	0.335681114
14571	0.3356811065
14572	0.3356810479
14573	0.3356810055
14574	0.3356809231
14575	0.3356809179
14576	0.3356809127
14577	0.3356808572
14578	0.3356806195
14579	0.3356806121
14580	0.335680607
14581	0.3356805515
14582	0.3356804225
14583	0.3356804158
14584	0.3356802798
14585	0.3356802257
14586	0.3356802199
14587	0.3356801749
14588	0.3356801675
14589	0.3356800388
14590	0.3356800298
14591	0.3356800225
14592	0.3356799797
14593	0.3356799349
14594	0.3356790554
14595	0.3356766049
14596	0.3356764527
14597	0.3356764448
14598	0.3356764382
14599	0.3356764068
14600	0.3356764002
14601	0.3356763929
14602	0.3356763653
14603	0.3356763603
14604	0.3356762041
14605	0.3356761991
14606	0.3356430132
14607	0.3356427415
14608	0.3356427365
14609	0.3356427115
14610	0.3356426534
14611	0.3356424684
14612	0.3356424209
14613	0.335642363
14614	0.3356422777
14615	0.3356422689
14616	0.3356422633
14617	0.3356420989
14618	0.3356419505
14619	0.3356419256
14620	0.3356418452
14621	0.335641838
14622	0.3356416165
14623	0.3356416115
14624	0.3356414803
14625	0.3356414227
14626	0.3356414155
14627	0.3356412837
14628	0.3356412036
14629	0.3356411237
14630	0.3356408531
14631	0.3356407735
14632	0.3356405393
14633	0.3356405328
14634	0.3356405256
14635	0.3356403629
14636	0.3356403557
14637	0.3356363241
14638	0.3356363112
14639	0.3356362537
14640	0.335636245
14641	0.3356359234
14642	0.3356356539
14643	0.3356356452
14644	0.3356355236
14645	0.3356348161
14646	0.3356347485
14647	0.335634695
14648	0.3356345893
14649	0.3356344982
14650	0.3356333727
14651	0.3356333678
14652	0.3356333094
14653	0.3356333007
14654	0.3356332959
14655	0.3356331103
14656	0.3356330316
14657	0.3356330246
14658	0.3356330176
14659	0.3356329606
14660	0.3356328244
14661	0.3356327639
14662	0.3356327071
14663	0.335632682
14664	0.3356326246
14665	0.3356326176
14666	0.3356326099
14667	0.3356324767
14668	0.3356323426
14669	0.3356323204
14670	0.3356322584
14671	0.3356321965
14672	0.3356320142
14673	0.3356320056
14674	0.3356295112
14675	0.3356293266
14676	0.3356293179
14677	0.3356228094
14678	0.3356226978
14679	0.3356226686
14680	0.3356226234
14681	0.3356225613
14682	0.3356224123
14683	0.3356223224
14684	0.3356222642
14685	0.3356222515
14686	0.3356222467
14687	0.3356222038
14688	0.3356221617
14689	0.3356221531
14690	0.3356221122
14691	0.3356220599
14692	0.3356218962
14693	0.3356218914
14694	0.3356218845
14695	0.3356216164
14696	0.3356216132
14697	0.3356215574
14698	0.3356214246
14699	0.335621369
14700	0.33562128
14701	0.3356212731
14702	0.335621147
14703	0.3356210902
14704	0.3356210838
14705	0.3356210299
14706	0.3356210055
14707	0.3356209632
14708	0.3356209585
14709	0.3356208698
14710	0.3356208146
14711	0.3356208091
14712	0.3356208022
14713	0.3356207937
14714	0.3356207868
14715	0.33562078
14716	0.3356207724
14717	0.3356207417
14718	0.335620737
14719	0.3356207026
14720	0.3356206578
14721	0.3356206002
14722	0.3356205438
14723	0.3356197157
14724	0.3356197111
14725	0.335619656
14726	0.3356194733
14727	0.3356194428
14728	0.3356194381
14729	0.3356194335
14730	0.3356194289
14731	0.3356194223
14732	0.3356193637
14733	0.335619357
14734	0.3356193504
14735	0.3356192983
14736	0.3356192938
14737	0.335619239
14738	0.3356192307
14739	0.3356192224
14740	0.3356192141
14741	0.3356191038
14742	0.3356190941
14743	0.3356190871
14744	0.335619046
14745	0.3356190394
14746	0.3356189824
14747	0.3356189606
14748	0.3356189458
14749	0.3356189312
14750	0.3356189228
14751	0.3356189183
14752	0.3356189138
14753	0.3356188993
14754	0.3356188882
14755	0.3356188817
14756	0.3356188722
14757	0.3356188074
14758	0.3356187564
14759	0.3356187481
14760	0.3356186971
14761	0.3356186463
14762	0.335618615
14763	0.3356185643
14764	0.3356185063
14765	0.3356184932
14766	0.3356184417
14767	0.3356184308
14768	0.3356183793
14769	0.3356183712
14770	0.3356183409
14771	0.3356182964
14772	0.3356182899
14773	0.3356182834
14774	0.3356182738
14775	0.3356182673
14776	0.3356181028
14777	0.3356180586
14778	0.3356180495
14779	0.335618043
14780	0.3356180385
14781	0.3356180321
14782	0.3356180257
14783	0.3356180193
14784	0.3356180129
14785	0.3356180047
14786	0.3356179967
14787	0.3356179558
14788	0.3356179507
14789	0.3356179425
14790	0.3356179321
14791	0.3356179225
14792	0.3356179143
14793	0.3356179072
14794	0.3356178664
14795	0.3356178556
14796	0.3356178493
14797	0.335617843
14798	0.3356178245
14799	0.3356178116
14800	0.3356178071
14801	0.3356178008
14802	0.3356177928
14803	0.3356166781
14804	0.3356166701
14805	0.3356166605
14806	0.3356165733
14807	0.3356165667
14808	0.3356165347
14809	0.3356165251
14810	0.3356165189
14811	0.3356165108
14812	0.3356165028
14813	0.3356163338
14814	0.3356162934
14815	0.3356162872
14816	0.3356162593
14817	0.3356152678
14818	0.3356152617
14819	0.3356152575
14820	0.3356151707
14821	0.3356151646
14822	0.3356151585
14823	0.3356151524
14824	0.3356151269
14825	0.3356151188
14826	0.3356151016
14827	0.3356150921
14828	0.3356150792
14829	0.3356150713
14830	0.3356150653
14831	0.3356150145
14832	0.3356150049
14833	0.3356148295
14834	0.3356031848
14835	0.3356031767
14836	0.3356031366
14837	0.3356031271
14838	0.335603121
14839	0.3356029963
14840	0.3356029903
14841	0.3356029466
14842	0.3356029188
14843	0.3356029095
14844	0.3356028817
14845	0.3356028757
14846	0.3356028662
14847	0.3356027214
14848	0.3356027154
14849	0.3356027052
14850	0.3356025307
14851	0.3356025264
14852	0.335602402
14853	0.3356023925
14854	0.3356023424
14855	0.3356023381
14856	0.3356023066
14857	0.3356022959
14858	0.33560229
14859	0.3356022806
14860	0.3356022528
14861	0.3356022434
14862	0.3356022392
14863	0.3356022314
14864	0.3356022234
14865	0.3356022191
14866	0.3356021915
14867	0.3356021616
14868	0.335602134
14869	0.335602094
14870	0.3356019844
14871	0.3356019801
14872	0.3356019069
14873	0.3356017264
14874	0.3356016509
14875	0.3356016431
14876	0.3356016363
14877	0.335601611
14878	0.3356014373
14879	0.3356014331
14880	0.335601424
14881	0.335601416
14882	0.3356013909
14883	0.335601385
14884	0.3356013809
14885	0.3356012379
14886	0.3356012299
14887	0.3356011869
14888	0.3356011775
14889	0.3356011717
14890	0.3356011676
14891	0.3356011634
14892	0.3356011582
14893	0.3356011541
14894	0.3356011462
14895	0.3356011404
14896	0.3356011362
14897	0.3356011271
14898	0.3356011192
14899	0.3356011134
14900	0.3356011056
14901	0.3356011014
14902	0.3356010935
14903	0.3356010894
14904	0.3356010852
14905	0.3355998146
14906	0.3355997759
14907	0.3355997718
14908	0.3355997677
14909	0.3355997284
14910	0.3355997194
14911	0.3355996591
14912	0.335599655
14913	0.3355996472
14914	0.3355996371
14915	0.3355996057
14916	0.3355996014
14917	0.3355995936
14918	0.3355995531
14919	0.3355995488
14920	0.3355995377
14921	0.3355995284
14922	0.335599518
14923	0.3355994794
14924	0.3355994702
14925	0.335599461
14926	0.3355994584
14927	0.3355994524
14928	0.3355994099
14929	0.33559935
14930	0.335599206
14931	0.3355992017
14932	0.3355991991
14933	0.335599195
14934	0.3355991452
14935	0.3355991412
14936	0.335599137
14937	0.3355991329
14938	0.3355990475
14939	0.3355989879
14940	0.3355989853
14941	0.335598981
14942	0.3355989751
14943	0.3355988159
14944	0.3355988027
14945	0.3355987638
14946	0.3355985992
14947	0.335598595
14948	0.3355985908
14949	0.3355985865
14950	0.3355985577
14951	0.335598519
14952	0.3355984994
14953	0.3355984572
14954	0.3355984173
14955	0.3355984131
14956	0.3355983824
14957	0.3355983749
14958	0.335598366
14959	0.3355983561
14960	0.3355983276
14961	0.3355983251
14962	0.3355982867
14963	0.3355982842
14964	0.3355982817
14965	0.335598138
14966	0.3355981079
14967	0.3355981053
14968	0.335598067
14969	0.3355978955
14970	0.335597857
14971	0.335597832
14972	0.3355978225
14973	0.3355978184
14974	0.3355978106
14975	0.3355977506
14976	0.3355977387
14977	0.3355976892
14978	0.3355976867
14979	0.3355976595
14980	0.3355975362
14981	0.3355830208
14982	0.3355828502
14983	0.3355828433
14984	0.3355828304
14985	0.3355826726
14986	0.3355798613
14987	0.3355798535
14988	0.3355798476
14989	0.3355796777
14990	0.3355796619
14991	0.3355794928
14992	0.335579486
14993	0.3355794791
14994	0.3355794615
14995	0.3355794377
14996	0.3355792483
14997	0.3355792415
14998	0.3355790842
14999	0.3355790581
15000	0.3355790343
15001	0.3355789753
15002	0.3355789354
15003	0.3355787579
15004	0.3355787511
15005	0.3355785828
15006	0.335578321
15007	0.335578282
15008	0.3355782699
15009	0.3355782613
15010	0.3355781041
15011	0.335578095
15012	0.3355780114
15013	0.3355780046
15014	0.335577997
15015	0.3355779894
15016	0.335577867
15017	0.3355778602
15018	0.3355778526
15019	0.335577845
15020	0.3355778383
15021	0.3355776724
15022	0.3355775299
15023	0.3355773739
15024	0.3355773654
15025	0.3355773561
15026	0.3355705956
15027	0.3355705233
15028	0.3355705165
15029	0.3355704334
15030	0.3355704221
15031	0.335570266
15032	0.3355702584
15033	0.3355702509
15034	0.3355702353
15035	0.3355700796
15036	0.3355700721
15037	0.3355699299
15038	0.3355699215
15039	0.3355698839
15040	0.3355697237
15041	0.3355696862
15042	0.335569565
15043	0.3355683997
15044	0.3355683972
15045	0.3355683897
15046	0.3355682138
15047	0.3355640583
15048	0.3355640447
15049	0.3355639355
15050	0.335563794
15051	0.3355637865
15052	0.3355637791
15053	0.3355637717
15054	0.3355637643
15055	0.3355637618
15056	0.3355637544
15057	0.335563746
15058	0.3355637387
15059	0.3355637319
15060	0.3355636939
15061	0.3355636871
15062	0.3355636681
15063	0.3355636188
15064	0.335547842
15065	0.3355478043
15066	0.3355477919
15067	0.3355477836
15068	0.3355477763
15069	0.3355456401
15070	0.3355455816
15071	0.3355455743
15072	0.3355455665
15073	0.3355455592
15074	0.3355455534
15075	0.3355455452
15076	0.3355455427
15077	0.3355455359
15078	0.3355455277
15079	0.3355455204
15080	0.3355455082
15081	0.3355455004
15082	0.3355449143
15083	0.3355449076
15084	0.3355449003
15085	0.3355448945
15086	0.3355448569
15087	0.3355443409
15088	0.3355443337
15089	0.3355443265
15090	0.3355443192
15091	0.3355432203
15092	0.3355432126
15093	0.3355432059
15094	0.3355430834
15095	0.3355430762
15096	0.3355430209
15097	0.3355428466
15098	0.3355428385
15099	0.3355426961
15100	0.3355426895
15101	0.3355426071
15102	0.3355426004
15103	0.3355424265
15104	0.3355424199
15105	0.3355424174
15106	0.3355424102
15107	0.3355422565
15108	0.3355420709
15109	0.3355420577
15110	0.3355420496
15111	0.3355420425
15112	0.3355420353
15113	0.3355420273
15114	0.3355420196
15115	0.3355420022
15116	0.335541817
15117	0.3355418099
15118	0.3355418028
15119	0.3355417957
15120	0.3355417826
15121	0.3355417318
15122	0.3355417252
15123	0.3355417175
15124	0.3355417109
15125	0.3355417038
15126	0.3355407345
15127	0.3355407259
15128	0.3355406528
15129	0.3355404799
15130	0.3355403982
15131	0.3355403896
15132	0.3355402365
15133	0.3355402286
15134	0.3355402113
15135	0.3355401618
15136	0.3355400924
15137	0.3355399397
15138	0.3355399373
15139	0.3355399334
15140	0.3355399241
15141	0.3355397709
15142	0.3355397639
15143	0.3355396229
15144	0.3355394634
15145	0.3355309265
15146	0.3355307673
15147	0.3355307649
15148	0.3355307392
15149	0.3355307312
15150	0.3355305727
15151	0.3355305657
15152	0.3355305588
15153	0.3355305228
15154	0.3355305149
15155	0.3355305079
15156	0.335530472
15157	0.3355304651
15158	0.3355303038
15159	0.335530296
15160	0.3355302891
15161	0.3355302612
15162	0.3355302534
15163	0.3355302467
15164	0.3355302109
15165	0.335530204
15166	0.3355301973
15167	0.3355301933
15168	0.3355301874
15169	0.335530185
15170	0.3355301493
15171	0.335530134
15172	0.3355301089
15173	0.3355301065
15174	0.3355300998
15175	0.3355300134
15176	0.3355300005
15177	0.3355299728
15178	0.335529966
15179	0.3355299304
15180	0.3355299175
15181	0.3355299107
15182	0.335529226
15183	0.3355291684
15184	0.335529166
15185	0.3355291594
15186	0.3355291494
15187	0.3355291324
15188	0.3355291255
15189	0.3355291085
15190	0.3355290811
15191	0.3355290745
15192	0.3355290669
15193	0.3355290603
15194	0.3355290538
15195	0.3355290361
15196	0.3355290245
15197	0.335529018
15198	0.3355290105
15199	0.335529004
15200	0.3355289766
15201	0.3355289701
15202	0.3355289349
15203	0.3355288776
15204	0.3355287572
15205	0.335528722
15206	0.3355287155
15207	0.3355286988
15208	0.3355286637
15209	0.3355286386
15210	0.3355286322
15211	0.3355284649
15212	0.3355284547
15213	0.3355284463
15214	0.3355284409
15215	0.3355282745
15216	0.3355282652
15217	0.3355282589
15218	0.3355282525
15219	0.3355282451
15220	0.3355280795
15221	0.3355188864
15222	0.3355188795
15223	0.3355188667
15224	0.3355187151
15225	0.3355187088
15226	0.3355187025
15227	0.3355186858
15228	0.3355186795
15229	0.3355185147
15230	0.3355184462
15231	0.3355184348
15232	0.3355184296
15233	0.3355183982
15234	0.335518392
15235	0.3355183352
15236	0.3355183279
15237	0.3355183216
15238	0.3355181499
15239	0.3355180934
15240	0.3355180879
15241	0.3355180806
15242	0.3355179166
15243	0.3355176734
15244	0.3355176679
15245	0.3355174968
15246	0.3355174914
15247	0.3355174767
15248	0.3355174705
15249	0.3355174142
15250	0.335517251
15251	0.335517195
15252	0.3355171878
15253	0.3355170367
15254	0.3355170306
15255	0.3355163493
15256	0.3355162095
15257	0.3355162034
15258	0.3355161233
15259	0.3355160676
15260	0.3355159047
15261	0.3355156513
15262	0.3355155836
15263	0.3355155736
15264	0.3355155675
15265	0.3355155614
15266	0.3355154056
15267	0.3355153996
15268	0.335515177
15269	0.3355150374
15270	0.3355150283
15271	0.3355148779
15272	0.3355147079
15273	0.3355147018
15274	0.3355146216
15275	0.3355146148
15276	0.3355144649
15277	0.3355144095
15278	0.3355144012
15279	0.3355143944
15280	0.3355143862
15281	0.3355143608
15282	0.3355143526
15283	0.3355143454
15284	0.3355136678
15285	0.3355134984
15286	0.3355134924
15287	0.3355124042
15288	0.3355123975
15289	0.3355123915
15290	0.3355123832
15291	0.3355123765
15292	0.3355123677
15293	0.3355123617
15294	0.3355123568
15295	0.3355123299
15296	0.3355123239
15297	0.3355123149
15298	0.3355123089
15299	0.3355123007
15300	0.3355122925
15301	0.3355122681
15302	0.3355122518
15303	0.3355122451
15304	0.3355122362
15305	0.3355122303
15306	0.3355122035
15307	0.3355121767
15308	0.335512142
15309	0.3355121361
15310	0.3355121287
15311	0.3355121221
15312	0.3355120875
15313	0.3355120794
15314	0.3355120528
15315	0.3355120086
15316	0.3355113322
15317	0.335510249
15318	0.3355102409
15319	0.3355102265
15320	0.3355100998
15321	0.3355100939
15322	0.335509842
15323	0.3355098354
15324	0.3355097092
15325	0.3355097011
15326	0.3355084798
15327	0.335508471
15328	0.3355084623
15329	0.3355084558
15330	0.335508451
15331	0.3355082303
15332	0.3355079904
15333	0.3355079638
15334	0.3355079558
15335	0.3355079505
15336	0.3355079425
15337	0.3355079339
15338	0.3355079177
15339	0.3355077368
15340	0.3355077309
15341	0.3355077179
15342	0.335507712
15343	0.3355077055
15344	0.335507525
15345	0.3355074906
15346	0.3355074847
15347	0.3355074782
15348	0.3355074696
15349	0.3355074626
15350	0.3355074187
15351	0.3355074122
15352	0.3355074043
15353	0.33550737
15354	0.3355071209
15355	0.335507113
15356	0.3355070788
15357	0.3355070446
15358	0.3355070184
15359	0.3355070105
15360	0.3355069764
15361	0.3355068969
15362	0.3355068905
15363	0.3355068846
15364	0.335506876
15365	0.3355068691
15366	0.3355068591
15367	0.3355033372
15368	0.3355032935
15369	0.3355032872
15370	0.3355032794
15371	0.3355032734
15372	0.3355032492
15373	0.3355032261
15374	0.3355031922
15375	0.3355031584
15376	0.3355031506
15377	0.33550314
15378	0.3355031322
15379	0.3355031263
15380	0.3355031204
15381	0.3355031098
15382	0.3355031016
15383	0.3355030957
15384	0.3355030898
15385	0.3355030639
15386	0.335500204
15387	0.3355001664
15388	0.3355001606
15389	0.3355001537
15390	0.3355001468
15391	0.3355000944
15392	0.3355000824
15393	0.3355000746
15394	0.3355000669
15395	0.3355000362
15396	0.3355000055
15397	0.3354999898
15398	0.3354999821
15399	0.3354989046
15400	0.3354987926
15401	0.3354987809
15402	0.3354987732
15403	0.3354985687
15404	0.3354985611
15405	0.3354985542
15406	0.3354985149
15407	0.3354985065
15408	0.3354984989
15409	0.3354984684
15410	0.3354984626
15411	0.335498455
15412	0.3354984246
15413	0.335498417
15414	0.3354984112
15415	0.3354984054
15416	0.3354983672
15417	0.3354983584
15418	0.3354983526
15419	0.3354983475
15420	0.3354983173
15421	0.3354983127
15422	0.3354982989
15423	0.3354982913
15424	0.3354982533
15425	0.335498237
15426	0.3354982069
15427	0.3354981987
15428	0.3354981958
15429	0.3354981913
15430	0.3354981544
15431	0.3354981245
15432	0.3354980867
15433	0.3354980792
15434	0.3354980415
15435	0.3354980387
15436	0.3354980359
15437	0.3354978787
15438	0.335497849
15439	0.3354978462
15440	0.3354978088
15441	0.3354976461
15442	0.33549624
15443	0.3354962105
15444	0.3354962077
15445	0.3354962035
15446	0.3354961643
15447	0.3354961598
15448	0.3354961234
15449	0.3354960861
15450	0.335496078
15451	0.3354960503
15452	0.3354960475
15453	0.3354960448
15454	0.3354960373
15455	0.3354960298
15456	0.3354959927
15457	0.3354959853
15458	0.3354959483
15459	0.3354959209
15460	0.3354959163
15461	0.3354959135
15462	0.335495909
15463	0.3354957473
15464	0.3354957399
15465	0.3354957354
15466	0.3354955803
15467	0.3354954243
15468	0.3354953962
15469	0.3354953694
15470	0.3354953334
15471	0.3354953273
15472	0.3354953002
15473	0.3354952844
15474	0.3354952485
15475	0.3354952383
15476	0.3354952356
15477	0.335495231
15478	0.3354952265
15479	0.3354951901
15480	0.3354951815
15481	0.3354951474
15482	0.3354951401
15483	0.3354951356
15484	0.3354949764
15485	0.3354949665
15486	0.3354949544
15487	0.3354949341
15488	0.3354948979
15489	0.3354948423
15490	0.3354947869
15491	0.3354947508
15492	0.3354947476
15493	0.3354947463
15494	0.3354946911
15495	0.3354945307
15496	0.3354945023
15497	0.3354944663
15498	0.3354943082
15499	0.3354942727
15500	0.3354942369
15501	0.3354931606
15502	0.3354931248
15503	0.3354930892
15504	0.3354930628
15505	0.3354929064
15506	0.3354927673
15507	0.3354926102
15508	0.3354925553
15509	0.3354923567
15510	0.3354923288
15511	0.3354921306
15512	0.3354919752
15513	0.3354918221
15514	0.335491666
15515	0.335491628
15516	0.3354914726
15517	0.3354913186
15518	0.3354911653
15519	0.3354911277
15520	0.3354909765
15521	0.3354908246
15522	0.3354908182
15523	0.3354906667
15524	0.3354906595
15525	0.3354905088
